ticket_id,created_at,created_timestamp,status,first_solved_at,ticket_brand,ticket_channel,ticket_form,ticket_group,ticket_priority,ticket_type,submitter_role,requester_organization,is_one_touch_resolution,is_two_touch_resolution,is_multi_touch_resolution,first_assignment_to_resolution_calendar_minutes,requester_wait_time_in_calendar_minutes,ticket_satisfaction_score,first_reply_time_calendar_minutes,last_assignment_to_resolution_calendar_minutes,final_resolution_calendar_minutes,assignee_name
155300,2023-07-28 01:49:48.000000,2023-07-28 01:49:48.000000,closed,2023-08-02 10:58:48.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,high,task,end-user,My Vegetarian Dinner,FALSE,FALSE,TRUE,7332,431,good,430.3666667,7332,7749,Kevin Malone
155298,2023-07-28 01:30:47.000000,2023-07-28 01:30:47.000000,closed,2023-08-02 08:47:13.000000,Dunder Mifflin Support,direct,Kelly Kapoor Support Form,DM Accounting,urgent,incident,end-user,Urban Gallery,FALSE,FALSE,TRUE,7564,1826,good,124.6166667,7564,7637,Stanley Hudson
155291,2023-07-28 00:30:43.000000,2023-07-28 00:30:43.000000,closed,2023-08-04 16:48:46.000000,Dunder Mifflin Support,direct,Kelly Kapoor Support Form,DM Accounting,normal,problem,end-user,Urban Gallery,FALSE,TRUE,FALSE,11024,11058,bad,33.55,11024,11058,Jan Levinson
155283,2023-07-27 23:49:36.000000,2023-07-27 23:49:36.000000,solved,2023-08-03 06:48:10.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,normal,incident,end-user,Life By Milkshake,FALSE,FALSE,TRUE,19915,2025,bad,311.3666667,19915,20197,Kelly Kapoor
155270,2023-07-27 23:12:35.000000,2023-07-27 23:12:35.000000,solved,2023-08-10 20:01:27.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,low,problem,end-user,Urban Safari,FALSE,FALSE,TRUE,19961,8074,bad,7.7,10241,19969,Erin Hannon (Kelly Erin Hannon)
155242,2023-07-27 22:42:16.000000,2023-07-27 22:42:16.000000,closed,2023-07-31 20:50:16.002000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,high,incident,agent,The Glow Up,FALSE,TRUE,FALSE,5619,5648,good,29.28333333,0,5648,Roy Anderson
155216,2023-07-27 22:06:32.000000,2023-07-27 22:06:32.000000,solved,2023-07-28 00:46:08.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,low,incident,end-user,My Vegetarian Dinner,TRUE,FALSE,FALSE,128,59,bad,59.3,128,160,Karen Filippelli
155213,2023-07-27 22:01:49.000000,2023-07-27 22:01:49.000000,closed,2023-07-28 16:00:07.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,urgent,task,end-user,Service Scientist,FALSE,TRUE,FALSE,1014,117,bad,68.15,1014,1079,Oscar Martinez
155196,2023-07-27 20:59:10.000000,2023-07-27 20:59:10.000000,pending,,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,normal,incident,end-user,Sky Tours,FALSE,FALSE,FALSE,,10748,,163.9166667,,,Jim Halpert
155195,2023-07-27 20:42:53.000000,2023-07-27 20:42:53.000000,closed,2023-07-30 22:01:26.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,normal,question,end-user,Coal Kings,TRUE,FALSE,FALSE,4396,47,good,46.83333333,4396,4399,Meredith Palmer
155192,2023-07-27 20:30:19.000000,2023-07-27 20:30:19.000000,closed,2023-07-28 15:24:38.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,urgent,question,end-user,The Crunchy Croissant,FALSE,FALSE,TRUE,8272,1177,bad,209.55,8272,8481,Kelly Kapoor
155189,2023-07-27 20:27:57.000000,2023-07-27 20:27:57.000000,closed,2023-08-02 16:34:38.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,low,incident,agent,Brew Bean,TRUE,FALSE,FALSE,3269,8407,bad,953.85,3269,8407,Toby Flenderson
155172,2023-07-27 19:18:49.000000,2023-07-27 19:18:49.000000,closed,2023-07-27 21:22:07.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,urgent,incident,end-user,Coal Kings,FALSE,TRUE,FALSE,103,56,good,21.25,103,124,Phyllis Vance
155168,2023-07-27 19:04:46.000000,2023-07-27 19:04:46.000000,pending,,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,normal,problem,end-user,Garden Store,FALSE,FALSE,FALSE,,21465,,67.71666667,,,Roy Anderson
155157,2023-07-27 18:19:56.000000,2023-07-27 18:19:56.000000,closed,2023-07-31 11:50:29.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,urgent,problem,end-user,Gourmet Sandwich,FALSE,TRUE,FALSE,5370,105,good,104.3,5370,5371,Erin Hannon (Kelly Erin Hannon)
155152,2023-07-27 18:00:44.000000,2023-07-27 18:00:44.000000,closed,2023-08-04 06:26:56.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,normal,incident,end-user,Bean Morning,FALSE,FALSE,TRUE,10813,6667,good,145.8,10813,10826,Darryl Philbin
155138,2023-07-27 17:00:15.000000,2023-07-27 17:00:15.000000,pending,2023-08-10 19:33:57.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,low,problem,end-user,My Vegetarian Dinner,FALSE,FALSE,FALSE,,20336,,271.55,,20313,Dwight Schrute
155131,2023-07-27 16:35:10.000000,2023-07-27 16:35:10.000000,closed,2023-08-02 19:26:35.000000,Dunder Mifflin Support,direct,Kelly Kapoor Support Form,DM Accounting,low,question,end-user,Office Brush,FALSE,TRUE,FALSE,8811,1245,good,2.666666667,7565,8811,Roy Anderson
155127,2023-07-27 16:17:12.000000,2023-07-27 16:17:12.000000,hold,,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,normal,task,end-user,Ready Continental,FALSE,FALSE,FALSE,,25275,,431.8333333,,,Andy Bernard
155126,2023-07-27 16:13:26.000000,2023-07-27 16:13:26.000000,open,,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,high,task,end-user,Easy Wings,FALSE,FALSE,FALSE,,12752,,28.08333333,,,Stanley Hudson
155119,2023-07-27 15:52:15.000000,2023-07-27 15:52:15.000000,solved,2023-08-05 01:01:30.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,normal,task,end-user,Easy Wings,FALSE,FALSE,TRUE,11722,1077,good,347.4333333,3309,12069,Oscar Martinez
155113,2023-07-27 15:33:54.000000,2023-07-27 15:33:54.000000,pending,,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,urgent,task,end-user,Hearty Pancake,FALSE,FALSE,FALSE,,11599,,940.5666667,,,Phyllis Vance
155105,2023-07-27 15:11:44.000000,2023-07-27 15:11:44.000000,closed,2023-08-02 23:41:53.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,high,problem,end-user,Bean Morning,FALSE,FALSE,TRUE,8602,9023,bad,548.1,8602,9150,Michael Scott
155104,2023-07-27 15:09:47.000000,2023-07-27 15:09:47.000000,closed,2023-08-03 18:01:22.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,low,incident,end-user,My Plumber,FALSE,FALSE,TRUE,10249,75,bad,13.85,10249,10252,Phyllis Vance
155076,2023-07-27 13:45:05.000000,2023-07-27 13:45:05.000000,closed,2023-08-03 13:56:57.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,high,question,end-user,Trendy Scissor,FALSE,TRUE,FALSE,10067,454,bad,141.6166667,10067,10091,Darryl Philbin
155072,2023-07-27 13:21:45.000000,2023-07-27 13:21:45.000000,solved,2023-08-07 10:55:05.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,urgent,incident,end-user,Coal Kings,FALSE,FALSE,TRUE,15780,15708,bad,359.7833333,15780,15781,Phyllis Vance
155071,2023-07-27 13:19:35.000000,2023-07-27 13:19:35.000000,solved,2023-08-03 15:01:43.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,normal,incident,end-user,My Vegetarian Dinner,FALSE,TRUE,FALSE,10146,59,good,58.56666667,10146,10182,Jan Levinson
155070,2023-07-27 13:17:48.000000,2023-07-27 13:17:48.000000,closed,2023-08-01 13:10:14.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,normal,problem,end-user,The Crunchy Croissant,FALSE,FALSE,TRUE,7188,5791,bad,416.35,7188,7193,Jan Levinson
155058,2023-07-27 12:14:34.000000,2023-07-27 12:14:34.000000,solved,2023-08-11 11:43:11.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,high,task,end-user,Bean Morning,FALSE,FALSE,TRUE,21560,20510,good,12.85,21560,21569,Angela Martin
155051,2023-07-27 11:55:26.000000,2023-07-27 11:55:26.000000,closed,2023-08-03 15:01:44.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,high,problem,end-user,Urban Philosophy,FALSE,TRUE,FALSE,10222,140,good,67.75,10222,10266,Meredith Palmer
155030,2023-07-27 10:26:37.000000,2023-07-27 10:26:37.000000,closed,2023-07-27 16:07:37.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,high,problem,end-user,Ready Continental,FALSE,FALSE,TRUE,339,301,good,101.9166667,339,341,Erin Hannon (Kelly Erin Hannon)
155020,2023-07-27 10:01:53.000000,2023-07-27 10:01:53.000000,closed,2023-07-28 13:02:10.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,normal,incident,end-user,Gadget Man,FALSE,TRUE,FALSE,1434,431,good,430.95,1434,1621,Stanley Hudson
155019,2023-07-27 09:52:02.000000,2023-07-27 09:52:02.000000,closed,2023-08-01 08:51:40.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,low,task,end-user,Bloom Marketing,FALSE,FALSE,TRUE,7138,23,good,23.01666667,7138,7139,Ryan Howard
154993,2023-07-27 05:40:11.000000,2023-07-27 05:40:11.000000,closed,2023-08-01 08:50:59.000000,Dunder Mifflin Support,direct,Kelly Kapoor Support Form,DM Accounting,low,question,end-user,Office Tile,FALSE,FALSE,TRUE,7357,216,good,0.08333333333,7357,7390,Phyllis Vance
154980,2023-07-27 03:00:38.000000,2023-07-27 03:00:38.000000,closed,2023-08-03 12:15:31.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,low,task,end-user,The Spice Route,FALSE,FALSE,TRUE,10366,7240,good,455.3666667,649,10635,Jim Halpert
154973,2023-07-27 02:19:06.000000,2023-07-27 02:19:06.000000,closed,2023-07-27 12:59:50.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,normal,incident,end-user,Wood Works,TRUE,FALSE,FALSE,518,233,bad,233.6833333,518,640,Darryl Philbin
154970,2023-07-27 01:00:35.000000,2023-07-27 01:00:35.000000,solved,2023-08-04 16:42:04.000000,Dunder Mifflin Support,direct,Kelly Kapoor Support Form,DM Accounting,urgent,question,end-user,Bean Morning,FALSE,FALSE,TRUE,15899,4567,good,216.5333333,11361,16085,Pam Beesly (later Pam Halpert)
154968,2023-07-27 00:11:12.000000,2023-07-27 00:11:12.000000,open,,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,low,task,end-user,Coal Kings,FALSE,FALSE,FALSE,,14785,,214.2833333,,,Jim Halpert
154967,2023-07-27 00:07:55.000000,2023-07-27 00:07:55.000000,closed,2023-07-27 12:35:21.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,urgent,problem,end-user,Active Body,TRUE,FALSE,FALSE,738,10,good,10.03333333,738,748,Darryl Philbin
154966,2023-07-26 23:56:55.000000,2023-07-26 23:56:55.000000,closed,2023-07-28 18:17:01.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,urgent,task,end-user,Clean Scissor,FALSE,FALSE,TRUE,2494,2463,good,46.25,2494,2541,Roy Anderson
154963,2023-07-26 23:32:31.000000,2023-07-26 23:32:31.000000,open,,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,high,question,end-user,Life By Milkshake,FALSE,FALSE,FALSE,,12218,,147.1666667,,,Oscar Martinez
154943,2023-07-26 21:26:21.000000,2023-07-26 21:26:21.000000,open,,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,normal,task,end-user,Office Tile,FALSE,FALSE,FALSE,,27100,,72.58333333,,,Karen Filippelli
154923,2023-07-26 20:20:21.000000,2023-07-26 20:20:21.000000,closed,2023-07-27 16:24:06.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,high,task,end-user,Clean Scissor,FALSE,FALSE,TRUE,1176,1002,bad,28.55,1176,1204,Dwight Schrute
154916,2023-07-26 19:47:06.000000,2023-07-26 19:47:06.000000,closed,2023-07-27 12:14:38.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,low,question,end-user,Smart Phone Repair,FALSE,TRUE,FALSE,178,867,bad,293.7333333,178,987,Oscar Martinez
154901,2023-07-26 18:18:20.000000,2023-07-26 18:18:20.000000,closed,2023-07-31 11:59:25.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,urgent,task,end-user,The Crunchy Croissant,FALSE,FALSE,TRUE,6820,90,bad,42.05,6820,6821,Roy Anderson
154889,2023-07-26 17:44:13.000000,2023-07-26 17:44:13.000000,closed,2023-08-04 16:01:50.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,urgent,problem,end-user,The Spice Route,FALSE,TRUE,FALSE,12581,1542,bad,276.3333333,12581,12857,Darryl Philbin
154842,2023-07-26 15:18:47.000000,2023-07-26 15:18:47.000000,hold,,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,normal,incident,end-user,The Fresh Breakfast,FALSE,FALSE,FALSE,,15758,,59.73333333,,,Erin Hannon (Kelly Erin Hannon)
154823,2023-07-26 14:08:25.000000,2023-07-26 14:08:25.000000,closed,2023-07-31 15:22:33.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,urgent,incident,end-user,The Crunchy Croissant,FALSE,FALSE,TRUE,7269,28,good,28.21666667,7269,7274,Michael Scott
154812,2023-07-26 13:21:09.000000,2023-07-26 13:21:09.000000,hold,,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,high,task,end-user,The Loop,FALSE,FALSE,FALSE,,25296,,427.5666667,,,Angela Martin
154798,2023-07-26 12:53:21.000000,2023-07-26 12:53:21.000000,solved,2023-08-08 15:28:29.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,urgent,question,end-user,Gourmet Sandwich,FALSE,FALSE,TRUE,18872,4524,bad,425.1166667,18872,18875,Meredith Palmer
154775,2023-07-26 10:48:33.000000,2023-07-26 10:48:33.000000,solved,2023-08-01 12:50:13.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,urgent,incident,end-user,Bean Morning,FALSE,FALSE,TRUE,8726,393,good,69.93333333,8726,8762,Jim Halpert
154771,2023-07-26 10:21:41.000000,2023-07-26 10:21:41.000000,solved,2023-08-08 10:01:14.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,urgent,problem,end-user,Smart Fitness,FALSE,FALSE,TRUE,23373,9418,bad,116.3333333,20176,23408,Meredith Palmer
154756,2023-07-26 08:55:50.000000,2023-07-26 08:55:50.000000,pending,2023-08-14 11:13:55.000000,Dunder Mifflin Support,direct,Kelly Kapoor Support Form,DM Accounting,urgent,question,end-user,Brunchies,FALSE,FALSE,FALSE,,8622,,7.716666667,,27498,Oscar Martinez
154750,2023-07-26 08:15:26.000000,2023-07-26 08:15:26.000000,closed,2023-07-31 16:21:15.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,normal,task,end-user,Active Body,FALSE,FALSE,TRUE,7685,450,good,239.4833333,7685,7686,Ryan Howard
154745,2023-07-26 08:11:16.000000,2023-07-26 08:11:16.000000,closed,2023-08-02 08:16:39.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,low,question,end-user,Evergrow,FALSE,FALSE,TRUE,10083,9128,good,94.48333333,10083,10085,Andy Bernard
154737,2023-07-26 07:14:34.000000,2023-07-26 07:14:34.000000,closed,2023-08-01 08:47:47.000000,Dunder Mifflin Support,direct,Kelly Kapoor Support Form,DM Accounting,urgent,task,end-user,Wood Works,FALSE,FALSE,TRUE,8708,0,bad,0.1,8708,8733,Oscar Martinez
154735,2023-07-26 06:54:15.000000,2023-07-26 06:54:15.000000,solved,2023-07-29 16:49:14.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,high,problem,end-user,The Fresh Breakfast,FALSE,TRUE,FALSE,4870,351,good,1658.35,4870,4915,Ryan Howard
154716,2023-07-26 02:15:55.000000,2023-07-26 02:15:55.000000,solved,2023-08-08 02:01:26.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,low,question,end-user,The Spice Route,FALSE,FALSE,TRUE,18627,6657,bad,78.26666667,18627,18706,Jan Levinson
154703,2023-07-25 23:23:21.000000,2023-07-25 23:23:21.000000,solved,2023-08-08 07:01:25.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,high,task,end-user,Puff Lounge,FALSE,FALSE,TRUE,18992,7132,bad,306.45,18992,19178,Dwight Schrute
154688,2023-07-25 22:34:52.000000,2023-07-25 22:34:52.000000,solved,2023-08-05 18:01:33.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,high,task,end-user,The Crunchy Croissant,FALSE,FALSE,TRUE,15503,7994,good,63.61666667,11663,15567,Dwight Schrute
154683,2023-07-25 21:36:16.000000,2023-07-25 21:36:16.000000,closed,2023-07-27 18:47:25.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,low,question,end-user,Jump Room,FALSE,TRUE,FALSE,2657,2709,good,94.76666667,2657,2711,Roy Anderson
154675,2023-07-25 20:48:48.000000,2023-07-25 20:48:48.000000,solved,2023-08-08 22:01:41.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,normal,incident,end-user,Urban Gallery,FALSE,FALSE,TRUE,20160,339,good,73,20160,20233,Creed Bratton
154673,2023-07-25 20:30:51.000000,2023-07-25 20:30:51.000000,closed,2023-07-26 15:25:38.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,normal,task,end-user,My Plumber,FALSE,FALSE,TRUE,1048,937,bad,86.53333333,1048,1135,Darryl Philbin
154594,2023-07-25 14:58:41.000000,2023-07-25 14:58:41.000000,pending,,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,urgent,incident,end-user,Wood Works,FALSE,FALSE,FALSE,,10743,,160.4166667,,,Dwight Schrute
154587,2023-07-25 14:37:47.000000,2023-07-25 14:37:47.000000,closed,2023-08-04 11:33:55.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,low,incident,end-user,Gawk Beauty,FALSE,FALSE,TRUE,14215,2809,good,104.5166667,14215,14216,Stanley Hudson
154561,2023-07-25 12:36:19.000000,2023-07-25 12:36:19.000000,closed,2023-07-27 16:32:52.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,low,incident,end-user,Sister Inc,FALSE,TRUE,FALSE,3104,59,good,58.76666667,3104,3116,Dwight Schrute
154560,2023-07-25 12:24:37.000000,2023-07-25 12:24:37.000000,closed,2023-07-28 18:12:30.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,high,task,end-user,Active Body,FALSE,FALSE,TRUE,4605,158,bad,150.3166667,4605,4668,Oscar Martinez
154556,2023-07-25 11:25:51.000000,2023-07-25 11:25:51.000000,closed,2023-07-28 10:34:53.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,high,problem,end-user,The Zone,FALSE,FALSE,TRUE,4239,183,good,182.6,4239,4269,Kevin Malone
154554,2023-07-25 11:01:35.000000,2023-07-25 11:01:35.000000,pending,2023-08-01 14:01:32.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,urgent,question,end-user,Service Scientist,FALSE,FALSE,FALSE,,5337,,14.21666667,,10260,Angela Martin
154549,2023-07-25 10:11:44.000000,2023-07-25 10:11:44.000000,closed,2023-07-26 11:02:06.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,urgent,task,end-user,The Glow Up,FALSE,FALSE,TRUE,1456,485,good,34.28333333,1456,1491,Andy Bernard
154541,2023-07-25 09:45:10.000000,2023-07-25 09:45:10.000000,closed,2023-07-31 07:51:54.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,urgent,incident,end-user,Wood Works,FALSE,FALSE,TRUE,8525,402,good,15.31666667,8525,8526,Pam Beesly (later Pam Halpert)
154540,2023-07-25 09:44:42.000000,2023-07-25 09:44:42.000000,closed,2023-07-25 10:20:37.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,normal,incident,end-user,Zip Ride,FALSE,FALSE,TRUE,0,36,good,,0,36,Angela Martin
154527,2023-07-25 08:36:46.000000,2023-07-25 08:36:46.000000,closed,2023-07-28 13:01:23.000000,Dunder Mifflin Support,direct,Kelly Kapoor Support Form,DM Accounting,normal,question,end-user,Bean Morning,FALSE,TRUE,FALSE,4585,176,good,112.5,4585,4585,Oscar Martinez
154523,2023-07-25 08:07:27.000000,2023-07-25 08:07:27.000000,closed,2023-08-03 12:01:16.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Accounting,low,incident,end-user,Smart Phone Repair,FALSE,FALSE,TRUE,13188,528,good,164.3,13188,13194,Kelly Kapoor
